NEW_KEY,COUNTY,LONG_DD,LAT_DD,Water_Body_Name,Survey_Number,SURVEY_YEAR,Survey_Purpose,TARGET_SPECIES,GEAR,SPECIES,FISH_COUNT,SAMPLE_START_DATE,SAMPLE_END_DATE
4-15,Alpena,-83.52047,45.10243,Seven Mile Impoundment,8094,2009,Status & Trends,ALL SPECIES,TRAPNET,SMB,20,5/11/2009,5/13/2009
4-15,Alpena,-83.52047,45.10243,Seven Mile Impoundment,8094,2009,Status & Trends,ALL SPECIES,TRAPNET,WAE,19,5/11/2009,5/13/2009
4-15,Alpena,-83.52047,45.10243,Seven Mile Impoundment,8094,2009,Status & Trends,ALL SPECIES,TRAPNET,YEP,1,5/11/2009,5/13/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,BOOMSHK,BLG,61,6/22/2009,6/22/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,BOOMSHK,LMB,9,6/22/2009,6/22/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,BOOMSHK,SMB,44,6/22/2009,6/22/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,BOOMSHK,WAE,1,6/22/2009,6/22/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,BOOMSHK,YEP,17,6/22/2009,6/22/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,IGNET,WAE,2,5/18/2009,5/19/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,LMFYKE,BLG,199,5/18/2009,5/20/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,LMFYKE,LMB,10,5/18/2009,5/20/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,LMFYKE,NOP,2,5/18/2009,5/20/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,LMFYKE,SMB,13,5/18/2009,5/20/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,LMFYKE,WAE,1,5/18/2009,5/20/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,LMFYKE,YEP,9,5/18/2009,5/20/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,SMFYKE,BLG,43,5/18/2009,5/19/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,SMFYKE,LMB,1,5/18/2009,5/19/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,SMFYKE,SMB,1,5/18/2009,5/19/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,SMFYKE,YEP,3,5/18/2009,5/19/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,TRAPNET,BCR,2,5/18/2009,5/20/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,TRAPNET,BLG,15,5/18/2009,5/20/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,TRAPNET,LMB,22,5/18/2009,5/20/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,TRAPNET,SMB,14,5/18/2009,5/20/2009
60-29,Montmorency,-84.19093,44.9361,Avery Lake,8095,2009,Status & Trends,ALL SPECIES,TRAPNET,YEP,2,5/18/2009,5/20/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,BOOMSHK,BCR,13,6/18/2009,6/18/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,BOOMSHK,BLG,184,6/18/2009,6/18/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,BOOMSHK,LMB,24,6/18/2009,6/18/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,BOOMSHK,NOP,3,6/18/2009,6/18/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,BOOMSHK,YEP,144,6/18/2009,6/18/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,IGNET,BCR,11,5/11/2009,5/13/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,IGNET,BLG,1,5/11/2009,5/13/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,IGNET,LMB,2,5/11/2009,5/13/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,IGNET,NOP,58,5/11/2009,5/13/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,IGNET,YEP,45,5/11/2009,5/13/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,LMFYKE,BCR,227,5/11/2009,5/13/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,LMFYKE,BLG,711,5/11/2009,5/13/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,LMFYKE,LMB,11,5/11/2009,5/13/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,LMFYKE,NOP,6,5/11/2009,5/13/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,LMFYKE,YEP,12,5/11/2009,5/13/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,SEINE,BLG,43,6/18/2009,6/18/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,SEINE,LMB,2,6/18/2009,6/18/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,SEINE,YEP,8,6/18/2009,6/18/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,SMFYKE,BCR,6,5/11/2009,5/13/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,SMFYKE,BLG,3,5/11/2009,5/13/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,TRAPNET,BCR,1154,5/11/2009,5/13/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,TRAPNET,BLG,476,5/11/2009,5/13/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,TRAPNET,LMB,4,5/11/2009,5/13/2009
41-255.1,Kent,-85.60343,42.95054,Reed Lake,8109,2009,Status & Trends,ALL SPECIES,TRAPNET,NOP,4,5/11/2009,5/13/2009
36-137,Iron,-88.50593,46.05693,Chicagon Lake,8113,2009,Status & Trends,ALL SPECIES,BOOMSHK,LMB,1,5/28/2009,5/28/2009
36-137,Iron,-88.50593,46.05693,Chicagon Lake,8113,2009,Status & Trends,ALL SPECIES,BOOMSHK,SMB,37,5/28/2009,5/28/2009
36-137,Iron,-88.50593,46.05693,Chicagon Lake,8113,2009,Status & Trends,ALL SPECIES,BOOMSHK,WAE,53,5/28/2009,5/28/2009
36-137,Iron,-88.50593,46.05693,Chicagon Lake,8113,2009,Status & Trends,ALL SPECIES,BOOMSHK,YEP,21,5/28/2009,5/28/2009
36-137,Iron,-88.50593,46.05693,Chicagon Lake,8113,2009,Status & Trends,ALL SPECIES,IGNET,WAE,2,6/22/2009,6/23/2009
36-137,Iron,-88.50593,46.05693,Chicagon Lake,8113,2009,Status & Trends,ALL SPECIES,IGNET,YEP,36,6/22/2009,6/23/2009
36-137,Iron,-88.50593,46.05693,Chicagon Lake,8113,2009,Status & Trends,ALL SPECIES,LMFYKE,BLG,197,6/22/2009,6/23/2009
36-137,Iron,-88.50593,46.05693,Chicagon Lake,8113,2009,Status & Trends,ALL SPECIES,LMFYKE,LMB,1,6/22/2009,6/23/2009
36-137,Iron,-88.50593,46.05693,Chicagon Lake,8113,2009,Status & Trends,ALL SPECIES,LMFYKE,NOP,3,6/22/2009,6/23/2009
36-137,Iron,-88.50593,46.05693,Chicagon Lake,8113,2009,Status & Trends,ALL SPECIES,LMFYKE,SMB,74,6/22/2009,6/23/2009
36-137,Iron,-88.50593,46.05693,Chicagon Lake,8113,2009,Status & Trends,ALL SPECIES,LMFYKE,WAE,22,6/22/2009,6/23/2009
36-137,Iron,-88.50593,46.05693,Chicagon Lake,8113,2009,Status & Trends,ALL SPECIES,LMFYKE,YEP,24,6/22/2009,6/23/2009
36-137,Iron,-88.50593,46.05693,Chicagon Lake,8113,2009,Status & Trends,ALL SPECIES,SEINE,BLG,2,6/24/2009,6/24/2009
36-137,Iron,-88.50593,46.05693,Chicagon Lake,8113,2009,Status & Trends,ALL SPECIES,SMFYKE,BLG,11,6/22/2009,6/23/2009
36-137,Iron,-88.50593,46.05693,Chicagon Lake,8113,2009,Status & Trends,ALL SPECIES,SMFYKE,SMB,8,6/22/2009,6/23/2009
36-137,Iron,-88.50593,46.05693,Chicagon Lake,8113,2009,Status & Trends,ALL SPECIES,SMFYKE,YEP,2,6/22/2009,6/23/2009
22-65,Dickinson,-87.93371,45.89665,Carney Lake,8114,2009,Status & Trends,ALL SPECIES,IGNET,NOP,7,6/1/2009,6/1/2009
22-65,Dickinson,-87.93371,45.89665,Carney Lake,8114,2009,Status & Trends,ALL SPECIES,IGNET,WAE,11,6/1/2009,6/1/2009
22-65,Dickinson,-87.93371,45.89665,Carney Lake,8114,2009,Status & Trends,ALL SPECIES,IGNET,YEP,7,6/1/2009,6/1/2009
22-65,Dickinson,-87.93371,45.89665,Carney Lake,8114,2009,Status & Trends,ALL SPECIES,LMFYKE,BCR,26,6/1/2009,6/2/2009
22-65,Dickinson,-87.93371,45.89665,Carney Lake,8114,2009,Status & Trends,ALL SPECIES,LMFYKE,NOP,10,6/1/2009,6/2/2009
22-65,Dickinson,-87.93371,45.89665,Carney Lake,8114,2009,Status & Trends,ALL SPECIES,LMFYKE,WAE,8,6/1/2009,6/2/2009
22-65,Dickinson,-87.93371,45.89665,Carney Lake,8114,2009,Status & Trends,ALL SPECIES,LMFYKE,YEP,19,6/1/2009,6/2/2009
22-65,Dickinson,-87.93371,45.89665,Carney Lake,8114,2009,Status & Trends,ALL SPECIES,SEINE,YEP,7,6/3/2009,6/3/2009
22-65,Dickinson,-87.93371,45.89665,Carney Lake,8114,2009,Status & Trends,ALL SPECIES,SMFYKE,BCR,2,6/1/2009,6/2/2009
22-65,Dickinson,-87.93371,45.89665,Carney Lake,8114,2009,Status & Trends,ALL SPECIES,SMFYKE,YEP,40,6/1/2009,6/2/2009
45-58,Leelanau,-85.9479,44.89596,Fisher Lake,8115,2009,Status & Trends,ALL SPECIES,IGNET,CIS,1,5/27/2009,5/28/2009
45-58,Leelanau,-85.9479,44.89596,Fisher Lake,8115,2009,Status & Trends,ALL SPECIES,IGNET,NOP,1,5/27/2009,5/28/2009
45-58,Leelanau,-85.9479,44.89596,Fisher Lake,8115,2009,Status & Trends,ALL SPECIES,IGNET,YEP,27,5/27/2009,5/28/2009
45-58,Leelanau,-85.9479,44.89596,Fisher Lake,8115,2009,Status & Trends,ALL SPECIES,LMFYKE,BLG,3,5/27/2009,5/28/2009
45-58,Leelanau,-85.9479,44.89596,Fisher Lake,8115,2009,Status & Trends,ALL SPECIES,LMFYKE,CIS,1,5/27/2009,5/28/2009
45-58,Leelanau,-85.9479,44.89596,Fisher Lake,8115,2009,Status & Trends,ALL SPECIES,LMFYKE,LMB,5,5/27/2009,5/28/2009
45-58,Leelanau,-85.9479,44.89596,Fisher Lake,8115,2009,Status & Trends,ALL SPECIES,LMFYKE,SMB,2,5/27/2009,5/28/2009
45-58,Leelanau,-85.9479,44.89596,Fisher Lake,8115,2009,Status & Trends,ALL SPECIES,LMFYKE,YEP,7,5/27/2009,5/28/2009
45-86,Leelanau,-85.94269,44.88849,Little Glen Lake,8116,2009,Status & Trends,ALL SPECIES,BOOMSHK,SMB,4,6/15/2009,6/15/2009
45-86,Leelanau,-85.94269,44.88849,Little Glen Lake,8116,2009,Status & Trends,ALL SPECIES,BOOMSHK,YEP,18,6/15/2009,6/15/2009
45-86,Leelanau,-85.94269,44.88849,Little Glen Lake,8116,2009,Status & Trends,ALL SPECIES,IGNET,NOP,10,6/1/2009,6/1/2009
45-86,Leelanau,-85.94269,44.88849,Little Glen Lake,8116,2009,Status & Trends,ALL SPECIES,IGNET,YEP,220,6/1/2009,6/1/2009
45-86,Leelanau,-85.94269,44.88849,Little Glen Lake,8116,2009,Status & Trends,ALL SPECIES,LMFYKE,BLG,5,6/1/2009,6/3/2009
45-86,Leelanau,-85.94269,44.88849,Little Glen Lake,8116,2009,Status & Trends,ALL SPECIES,LMFYKE,SMB,7,6/1/2009,6/3/2009
45-86,Leelanau,-85.94269,44.88849,Little Glen Lake,8116,2009,Status & Trends,ALL SPECIES,SMFYKE,BLG,1,6/1/2009,6/1/2009
45-86,Leelanau,-85.94269,44.88849,Little Glen Lake,8116,2009,Status & Trends,ALL SPECIES,SMFYKE,YEP,1,6/1/2009,6/1/2009
45-86,Leelanau,-85.94269,44.88849,Little Glen Lake,8116,2009,Status & Trends,ALL SPECIES,TRAPNET,SMB,34,6/1/2009,6/3/2009
45-86,Leelanau,-85.94269,44.88849,Little Glen Lake,8116,2009,Status & Trends,ALL SPECIES,TRAPNET,YEP,1,6/1/2009,6/3/2009
36-174,Iron,-88.72315,46.04332,Camp Lake,8125,2009,Status & Trends,ALL SPECIES,IGNET,SMB,1,6/15/2009,6/15/2009
36-174,Iron,-88.72315,46.04332,Camp Lake,8125,2009,Status & Trends,ALL SPECIES,IGNET,YEP,158,6/15/2009,6/15/2009
36-174,Iron,-88.72315,46.04332,Camp Lake,8125,2009,Status & Trends,ALL SPECIES,LMFYKE,BLG,2648,6/15/2009,6/16/2009
36-174,Iron,-88.72315,46.04332,Camp Lake,8125,2009,Status & Trends,ALL SPECIES,LMFYKE,NOP,1,6/15/2009,6/16/2009
36-174,Iron,-88.72315,46.04332,Camp Lake,8125,2009,Status & Trends,ALL SPECIES,LMFYKE,SMB,14,6/15/2009,6/16/2009
36-174,Iron,-88.72315,46.04332,Camp Lake,8125,2009,Status & Trends,ALL SPECIES,LMFYKE,WAE,10,6/15/2009,6/16/2009
36-174,Iron,-88.72315,46.04332,Camp Lake,8125,2009,Status & Trends,ALL SPECIES,LMFYKE,YEP,29,6/15/2009,6/16/2009
36-174,Iron,-88.72315,46.04332,Camp Lake,8125,2009,Status & Trends,ALL SPECIES,SEINE,BLG,41,6/17/2009,6/17/2009
36-174,Iron,-88.72315,46.04332,Camp Lake,8125,2009,Status & Trends,ALL SPECIES,SEINE,SMB,1,6/17/2009,6/17/2009
36-174,Iron,-88.72315,46.04332,Camp Lake,8125,2009,Status & Trends,ALL SPECIES,SMFYKE,BLG,230,6/15/2009,6/16/2009
36-174,Iron,-88.72315,46.04332,Camp Lake,8125,2009,Status & Trends,ALL SPECIES,SMFYKE,SMB,5,6/15/2009,6/16/2009
36-174,Iron,-88.72315,46.04332,Camp Lake,8125,2009,Status & Trends,ALL SPECIES,SMFYKE,YEP,15,6/15/2009,6/16/2009
60-19,Montmorency,-84.34954,44.87749,West Twin Lake,8127,2009,Status & Trends,ALL SPECIES,BOOMSHK,BLG,9,6/23/2009,6/23/2009
60-19,Montmorency,-84.34954,44.87749,West Twin Lake,8127,2009,Status & Trends,ALL SPECIES,BOOMSHK,LMB,3,6/23/2009,6/23/2009
60-19,Montmorency,-84.34954,44.87749,West Twin Lake,8127,2009,Status & Trends,ALL SPECIES,BOOMSHK,SMB,7,6/23/2009,6/23/2009
60-19,Montmorency,-84.34954,44.87749,West Twin Lake,8127,2009,Status & Trends,ALL SPECIES,BOOMSHK,WAE,4,6/23/2009,6/23/2009
60-19,Montmorency,-84.34954,44.87749,West Twin Lake,8127,2009,Status & Trends,ALL SPECIES,BOOMSHK,YEP,102,6/23/2009,6/23/2009
60-19,Montmorency,-84.34954,44.87749,West Twin Lake,8127,2009,Status & Trends,ALL SPECIES,IGNET,WAE,74,6/1/2009,6/2/2009
60-19,Montmorency,-84.34954,44.87749,West Twin Lake,8127,2009,Status & Trends,ALL SPECIES,IGNET,YEP,60,6/1/2009,6/2/2009
60-19,Montmorency,-84.34954,44.87749,West Twin Lake,8127,2009,Status & Trends,ALL SPECIES,LMFYKE,BLG,2,6/1/2009,6/2/2009
60-19,Montmorency,-84.34954,44.87749,West Twin Lake,8127,2009,Status & Trends,ALL SPECIES,LMFYKE,SMB,7,6/1/2009,6/2/2009
60-19,Montmorency,-84.34954,44.87749,West Twin Lake,8127,2009,Status & Trends,ALL SPECIES,LMFYKE,WAE,3,6/1/2009,6/2/2009
60-19,Montmorency,-84.34954,44.87749,West Twin Lake,8127,2009,Status & Trends,ALL SPECIES,LMFYKE,YEP,447,6/1/2009,6/2/2009
60-19,Montmorency,-84.34954,44.87749,West Twin Lake,8127,2009,Status & Trends,ALL SPECIES,TRAPNET,BLG,290,6/1/2009,6/3/2009
60-19,Montmorency,-84.34954,44.87749,West Twin Lake,8127,2009,Status & Trends,ALL SPECIES,TRAPNET,LMB,17,6/1/2009,6/3/2009
60-19,Montmorency,-84.34954,44.87749,West Twin Lake,8127,2009,Status & Trends,ALL SPECIES,TRAPNET,NOP,4,6/1/2009,6/3/2009
60-19,Montmorency,-84.34954,44.87749,West Twin Lake,8127,2009,Status & Trends,ALL SPECIES,TRAPNET,SMB,13,6/1/2009,6/3/2009
60-19,Montmorency,-84.34954,44.87749,West Twin Lake,8127,2009,Status & Trends,ALL SPECIES,TRAPNET,WAE,25,6/1/2009,6/3/2009
60-19,Montmorency,-84.34954,44.87749,West Twin Lake,8127,2009,Status & Trends,ALL SPECIES,TRAPNET,YEP,7,6/1/2009,6/3/2009
71-75,PresqueIsle,-83.71871,45.21193,Sunken Lake,8135,2009,Status & Trends,ALL SPECIES,IGNET,BCR,1,6/22/2009,6/23/2009
71-75,PresqueIsle,-83.71871,45.21193,Sunken Lake,8135,2009,Status & Trends,ALL SPECIES,IGNET,NOP,10,6/22/2009,6/23/2009
71-75,PresqueIsle,-83.71871,45.21193,Sunken Lake,8135,2009,Status & Trends,ALL SPECIES,IGNET,SMB,1,6/22/2009,6/23/2009
71-75,PresqueIsle,-83.71871,45.21193,Sunken Lake,8135,2009,Status & Trends,ALL SPECIES,IGNET,YEP,25,6/22/2009,6/23/2009
71-75,PresqueIsle,-83.71871,45.21193,Sunken Lake,8135,2009,Status & Trends,ALL SPECIES,LMFYKE,BCR,71,6/22/2009,6/24/2009
71-75,PresqueIsle,-83.71871,45.21193,Sunken Lake,8135,2009,Status & Trends,ALL SPECIES,LMFYKE,BLG,451,6/22/2009,6/24/2009
71-75,PresqueIsle,-83.71871,45.21193,Sunken Lake,8135,2009,Status & Trends,ALL SPECIES,LMFYKE,LMB,16,6/22/2009,6/24/2009
71-75,PresqueIsle,-83.71871,45.21193,Sunken Lake,8135,2009,Status & Trends,ALL SPECIES,LMFYKE,NOP,10,6/22/2009,6/24/2009
71-75,PresqueIsle,-83.71871,45.21193,Sunken Lake,8135,2009,Status & Trends,ALL SPECIES,LMFYKE,SMB,2,6/22/2009,6/24/2009
71-75,PresqueIsle,-83.71871,45.21193,Sunken Lake,8135,2009,Status & Trends,ALL SPECIES,LMFYKE,YEP,10,6/22/2009,6/24/2009
71-75,PresqueIsle,-83.71871,45.21193,Sunken Lake,8135,2009,Status & Trends,ALL SPECIES,SEINE,NOP,1,6/22/2009,6/22/2009
71-75,PresqueIsle,-83.71871,45.21193,Sunken Lake,8135,2009,Status & Trends,ALL SPECIES,SMFYKE,BCR,1,6/22/2009,6/23/2009
71-75,PresqueIsle,-83.71871,45.21193,Sunken Lake,8135,2009,Status & Trends,ALL SPECIES,SMFYKE,BLG,26,6/22/2009,6/23/2009
71-75,PresqueIsle,-83.71871,45.21193,Sunken Lake,8135,2009,Status & Trends,ALL SPECIES,TRAPNET,BCR,74,6/22/2009,6/24/2009
71-75,PresqueIsle,-83.71871,45.21193,Sunken Lake,8135,2009,Status & Trends,ALL SPECIES,TRAPNET,BLG,134,6/22/2009,6/24/2009
71-75,PresqueIsle,-83.71871,45.21193,Sunken Lake,8135,2009,Status & Trends,ALL SPECIES,TRAPNET,LMB,5,6/22/2009,6/24/2009
71-75,PresqueIsle,-83.71871,45.21193,Sunken Lake,8135,2009,Status & Trends,ALL SPECIES,TRAPNET,NOP,4,6/22/2009,6/24/2009
61-197,Muskegon,-86.22732,43.39249,Little Blue Lake,8143,2009,Status & Trends,ALL SPECIES,BOOMSHK,BLG,226,6/17/2009,6/17/2009
61-197,Muskegon,-86.22732,43.39249,Little Blue Lake,8143,2009,Status & Trends,ALL SPECIES,BOOMSHK,LMB,17,6/17/2009,6/17/2009
61-197,Muskegon,-86.22732,43.39249,Little Blue Lake,8143,2009,Status & Trends,ALL SPECIES,BOOMSHK,NOP,1,6/17/2009,6/17/2009
61-197,Muskegon,-86.22732,43.39249,Little Blue Lake,8143,2009,Status & Trends,ALL SPECIES,BOOMSHK,YEP,18,6/17/2009,6/17/2009
61-197,Muskegon,-86.22732,43.39249,Little Blue Lake,8143,2009,Status & Trends,ALL SPECIES,IGNET,BLG,10,6/1/2009,6/3/2009
61-197,Muskegon,-86.22732,43.39249,Little Blue Lake,8143,2009,Status & Trends,ALL SPECIES,IGNET,LMB,5,6/1/2009,6/3/2009
61-197,Muskegon,-86.22732,43.39249,Little Blue Lake,8143,2009,Status & Trends,ALL SPECIES,IGNET,NOP,17,6/1/2009,6/3/2009
61-197,Muskegon,-86.22732,43.39249,Little Blue Lake,8143,2009,Status & Trends,ALL SPECIES,IGNET,YEP,25,6/1/2009,6/3/2009
61-197,Muskegon,-86.22732,43.39249,Little Blue Lake,8143,2009,Status & Trends,ALL SPECIES,SEINE,BLG,17,6/17/2009,6/17/2009
61-197,Muskegon,-86.22732,43.39249,Little Blue Lake,8143,2009,Status & Trends,ALL SPECIES,SEINE,LMB,31,6/17/2009,6/17/2009
61-197,Muskegon,-86.22732,43.39249,Little Blue Lake,8143,2009,Status & Trends,ALL SPECIES,SEINE,YEP,8,6/17/2009,6/17/2009
61-197,Muskegon,-86.22732,43.39249,Little Blue Lake,8143,2009,Status & Trends,ALL SPECIES,TRAPNET,BLG,487,6/1/2009,6/3/2009
61-197,Muskegon,-86.22732,43.39249,Little Blue Lake,8143,2009,Status & Trends,ALL SPECIES,TRAPNET,LMB,9,6/1/2009,6/3/2009
61-197,Muskegon,-86.22732,43.39249,Little Blue Lake,8143,2009,Status & Trends,ALL SPECIES,TRAPNET,NOP,7,6/1/2009,6/3/2009
61-197,Muskegon,-86.22732,43.39249,Little Blue Lake,8143,2009,Status & Trends,ALL SPECIES,TRAPNET,YEP,2,6/1/2009,6/3/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,BOOMSHK,BCR,10,6/24/2009,6/24/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,BOOMSHK,BLG,8,6/24/2009,6/24/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,BOOMSHK,LMB,6,6/24/2009,6/24/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,BOOMSHK,NOP,1,6/24/2009,6/24/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,BOOMSHK,SMB,5,6/24/2009,6/24/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,BOOMSHK,WAE,3,6/24/2009,6/24/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,BOOMSHK,YEP,283,6/24/2009,6/24/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,IGNET,BCR,3,6/8/2009,6/10/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,IGNET,NOP,11,6/8/2009,6/10/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,IGNET,SMB,6,6/8/2009,6/10/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,IGNET,WAE,51,6/8/2009,6/10/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,IGNET,YEP,14,6/8/2009,6/10/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,SEINE,BCR,1,6/8/2009,6/8/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,TRAPNET,BCR,39,6/8/2009,6/10/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,TRAPNET,BLG,30,6/8/2009,6/10/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,TRAPNET,LMB,6,6/8/2009,6/10/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,TRAPNET,NOP,5,6/8/2009,6/10/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,TRAPNET,SMB,1,6/8/2009,6/10/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,TRAPNET,WAE,6,6/8/2009,6/10/2009
62-128,Newaygo,-85.96482,43.45054,Fremont Lake,8144,2009,Status & Trends,ALL SPECIES,TRAPNET,YEP,5,6/8/2009,6/10/2009
63-278,Oakland,-83.52287,42.56805,Proud Lake,8166,2006,Status & Trends,ALL SPECIES,IGNET,BCR,2,5/22/2006,5/24/2006
63-278,Oakland,-83.52287,42.56805,Proud Lake,8166,2006,Status & Trends,ALL SPECIES,IGNET,BLG,7,5/22/2006,5/24/2006
63-278,Oakland,-83.52287,42.56805,Proud Lake,8166,2006,Status & Trends,ALL SPECIES,IGNET,NOP,1,5/22/2006,5/24/2006
63-278,Oakland,-83.52287,42.56805,Proud Lake,8166,2006,Status & Trends,ALL SPECIES,IGNET,YEP,17,5/22/2006,5/24/2006
63-278,Oakland,-83.52287,42.56805,Proud Lake,8166,2006,Status & Trends,ALL SPECIES,LMFYKE,BCR,19,5/22/2006,5/24/2006
63-278,Oakland,-83.52287,42.56805,Proud Lake,8166,2006,Status & Trends,ALL SPECIES,LMFYKE,BLG,132,5/22/2006,5/24/2006
