OBJECTID,NEW_KEY,LAKE_NAME,COUNTY,NOTE24,FMU,ORIGIN,LONG_DD,LAT_DD,X_Coord_MG,Y_Coord_MG,,,
3890,37-114,Rounds Lake,Isabella,,LHS,1,-85.00553000000,43.68172000000,580003.77756000000,348316.91678000000,,,
3891,37-117,Gorr Lake,Isabella,,LHS,1,-84.83843000000,43.80082000000,593284.21963000000,361721.02801000000,,,
3892,37-120,Stevenson Lake,Isabella,,LHS,1,-84.82121000000,43.76277000000,594730.24145000000,357514.69830000000,,,
3893,37-121,Owens Lake,Isabella,,LHS,1,-84.84732000000,43.76138000000,592630.86407000000,357330.55198000000,,,
3894,37-122,Denton Lake,Isabella,,LHS,1,-84.79871000000,43.75638000000,596551.54777000000,356831.47831000000,,,
3895,37-129,Wahl Lake,Isabella,,LHS,1,-84.87204000000,43.80249000000,590578.19022000000,361868.37699000000,,,
3896,37-135,Glass Lake,Isabella,,LHS,1,-84.85704000000,43.78416000000,591813.07865000000,359849.15685000000,,,
3897,37-139,Littlefield Lake,Isabella,,LHS,1,-84.94509000000,43.77249000000,584745.03876000000,358458.40766000000,,,
3898,37-141,Sucker Lake,Isabella,,LHS,1,-84.95565000000,43.77749000000,583888.47622000000,359002.78631000000,,,
3899,37-142,Tower Lake,Isabella,,LHS,1,-84.95871000000,43.77527000000,583645.79021000000,358752.89046000000,,,
3900,37-146,Bass Lake,Isabella,,LHS,1,-84.93954000000,43.76610000000,585201.34027000000,357754.65978000000,,,
3901,37-147,Outlet Lake,Isabella,,LHS,1,-84.94204000000,43.76471000000,585002.12945000000,357597.80196000000,,,
3902,37-150,Lost Lake,Isabella,,LHS,1,-84.91621000000,43.75332000000,587098.00215000000,356360.20849000000,,,
3903,37-153,Mabel Lake,Isabella,,LHS,1,-84.86315000000,43.73304000000,591400.08872000000,354166.29241000000,,,
3904,37-162,Russell Lake,Isabella,,LHS,1,-85.00898000000,43.80749000000,579556.55812000000,362281.07413000000,,,
3905,37-177,Hammond Lake,Isabella,,LHS,1,-85.00009000000,43.74721000000,580353.30755000000,355595.58672000000,,,
3906,37-41,Mud Lake,Isabella,,LHS,1,-84.76926000000,43.48638000000,599371.36081000000,326883.54590000000,,,
3907,37-42,Kittle Lake,Isabella,,LHS,1,-84.82264000000,43.47246000000,595077.80190000000,325274.21851000000,,,
3908,37-43,Bass Lake,Isabella,,LHS,1,-84.81676000000,43.46860000000,595559.27754000000,324852.87286000000,,,
3909,37-44,Lyons Lake,Isabella,,LHS,1,-84.77176000000,43.47360000000,599190.46074000000,325461.57892000000,,,
3910,37-45,LaStrange Lake,Isabella,,LHS,1,-84.75982000000,43.47610000000,600152.26564000000,325753.71670000000,,,
3911,37-49,Wing Lake,Isabella,,LHS,1,-84.86426000000,43.55360000000,591586.78789000000,334237.60818000000,,,
3912,37-54,Rigglees Lake,Isabella,,LHS,1,-84.94612000000,43.53483000000,585002.59786000000,332065.15439000000,,,
3913,37-67,Blanchard Millpond,Isabella,,LHS,8,-85.07509000000,43.52332000000,574596.63575000000,330660.83096000000,,,
3914,37-68,Demont Lake,Isabella,,LHS,1,-85.05454000000,43.50777000000,576277.70635000000,328952.44281000000,,,
3915,37-79,Peas Lake,Isabella,,LHS,1,-84.84676000000,43.55554000000,592997.13723000000,334473.32923000000,,,
3916,37-87,Woodruff Lake,Isabella,,LHS,1,-84.97009000000,43.55888000000,583031.73209000000,334710.73614000000,,,
3917,37-90,Campau Lake,Isabella,,LHS,1,-84.91009000000,43.55777000000,587878.91162000000,334650.08080000000,,,
3918,37-94,Little Eldred Lake,Isabella,,LHS,1,-85.06954000000,43.60138000000,574946.90108000000,339334.21205000000,,,
3919,37-95,Big Eldred Lake,Isabella,,LHS,1,-85.07065000000,43.59804000000,574861.36812000000,338963.05171000000,,,
3920,37-98,Halls Lake,Isabella,,LHS,1,-85.06648000000,43.58082000000,575219.52773000000,337054.22655000000,,,
3921,37-99,Long Pond,Isabella,,LHS,1,-84.97133000000,43.58592000000,582894.54068000000,337712.86877000000,,,
3922,44-109,Wolf Lake,Lapeer,,LHS,1,-83.29370000000,42.90360000000,720768.57306000000,265031.88066000000,,,
3923,44-110,Kelsey Lake,Lapeer,,LHS,1,-83.31093000000,42.91082000000,719337.32323000000,265788.02924000000,,,
3924,44-113,Loon Lake,Lapeer,,LHS,1,-83.31398000000,42.88860000000,719167.51149000000,263313.28897000000,,,
3925,44-125,Seven Ponds Lake,Lapeer,,LHS,1,-83.19565000000,42.92666000000,728683.96935000000,267855.67698000000,,,
3926,44-133,Whigville Lake,Lapeer,,LHS,1,-83.18704000000,42.89693000000,729497.80670000000,264580.09876000000,,,
3927,44-134,Brooks Lake,Lapeer,,LHS,1,-83.18564000000,42.88667000000,729650.63427000000,263444.26276000000,,,
3928,44-15,Hemmingway Lake,Lapeer,,LHS,1,-83.41926000000,43.20888000000,709470.83377000000,298595.29787000000,,,
3929,44-155,Cranberry Lake,Lapeer,,LHS,2,-83.45398000000,43.05027000000,707190.87105000000,280900.52767000000,,,
3930,44-157,Youngs Lake,Lapeer,,LHS,1,-83.35398000000,43.02832000000,715409.56508000000,278718.62482000000,,,
3931,44-158,Middle Lake,Lapeer,,LHS,1,-83.35370000000,43.02471000000,715444.95551000000,278318.49886000000,,,
3932,44-159,Nepessing Lake,Lapeer,,LHS,1,-83.37176000000,43.01749000000,713999.71092000000,277470.18743000000,,,
3933,44-161,Long Lake,Lapeer,,LHS,1,-83.38176000000,43.00805000000,713218.15685000000,276396.15161000000,,,
3481,57-132,Lake Julie,Missaukee,H&G call lake NO NAME,LMC,1,-85.25430000000,44.34685000000,559277.94239000000,421975.77195000000,,,
3482,54-298,Little John Fl. (east),Mecosta,wildlife flooding,LMC,7,-85.40750000000,43.73986000000,547558.74110000000,354458.99943000000,,,
3483,54-349,Little John Fl. (west),Mecosta,wildlife flooding,LMC,7,-85.41122000000,43.74088000000,547258.94577000000,354570.55117000000,,,
3484,57-13,no name,Missaukee,H&G match,LMC,1,-85.09734000000,44.24495000000,571913.59611000000,410783.61595000000,,,
3485,57-5,no name,Missaukee,H&G match,LMC,1,-85.08966000000,44.24142000000,572531.06241000000,410398.96483000000,,,
3486,15-78,no name,Charlevoix,on Garden Is. of Beaver,LMC,1,-85.50781000000,45.80887000000,538083.12068000000,584234.76545000000,,,
3487,64-111,Browns Pond,Oceana,H&G match,LMC,1,-86.32992000000,43.56783000000,473206.18096000000,335222.87868000000,,,
3488,43-214,Twin Lakes (west),Lake,H&G match,LMC,1,-85.99111000000,44.02629000000,500556.77011000000,386095.95804000000,,,
3489,28-192,no name,Grand Trave,H&G called lake DYER,LMC,1,-85.68297000000,44.71526000000,524950.73557000000,462674.31270000000,,,
3490,61-117,Little Goose Egg Lake,Muskegon,H&G match,LMC,1,-86.21294000000,43.38125000000,482604.32542000000,314470.54862000000,,,
3491,59-501,no name,Montcalm,possibly gravel pit,LMC,3,-85.37622000000,43.39855000000,550369.21488000000,316572.51709000000,,,
3492,43-282,no name,Lake,IN/OUT via Dyer Creek,LMC,1,-85.56526000000,44.12010000000,534628.66412000000,396609.55235000000,,,
3493,53-207,no name,Mason,sand pit,LMC,9,-86.46941000000,44.00067000000,462208.17825000000,383354.07875000000,,,
3494,61-176,no name,Muskegon,H&G match,LMC,1,-86.15894000000,43.41756000000,486985.69994000000,318494.39382000000,,,
3495,61-175,Baxter Lake,Muskegon,H&G match,LMC,1,-86.17055000000,43.42083000000,486046.36536000000,318859.69056000000,,,
3496,61-177,no name,Muskegon,H&G match,LMC,1,-86.16237000000,43.42432000000,486709.11807000000,319245.86146000000,,,
3497,64-257,no name,Oceana,S. Beaver Cr. Flooding,LMC,1,-86.13975000000,43.64869000000,488578.58579000000,344162.87326000000,,,
3498,53-208,sewage disposal pond,Mason,added new New_Key #,LMC,16,-86.27305000000,43.94404000000,477931.73670000000,376993.55034000000,,,
3499,61-244,no name,Muskegon,added new New_Key #,LMC,1,-86.06456000000,43.37369000000,494624.46668000000,313613.05870000000,,,
3500,57-169,no name,Missaukee,added new New_Key #,LMC,1,-84.92689000000,44.17337000000,585626.28419000000,402998.75310000000,,,
3501,54-352,no name,Mecosta,added new New_Key #,LMC,3,-85.29047000000,43.59118000000,557126.56883000000,338022.12877000000,,,
3502,61-198,no name,Muskegon,H&G match,LMC,1,-86.22533000000,43.38502000000,481601.12275000000,314891.98147000000,,,
3503,67-409,no name,Osceola,added new New_Key #,LMC,1,-85.27157000000,43.81674000000,558427.94357000000,363086.45831000000,,,
3504,64-86,Potters Marsh,Oceana,H&G match,LMC,22,-86.26752000000,43.58754000000,478252.40220000000,337394.58537000000,,,
3505,61-245,sewage disposal pond,Muskegon,sewage disposal pond,LMC,16,-86.29085000000,43.41546000000,476305.46685000000,318287.72397000000,,,
3506,83-220,no name,Wexford,added new New_Key #,LMC,3,-85.49171000000,44.19534000000,540461.28038000000,405001.02845000000,,,
3507,5-76,no name,Antrim,H&G call lake CHARLEVOIX,LMC,5,-85.20404000000,44.97970000000,562595.33244000000,492308.61090000000,,,
3508,67-410,no name,Osceola,in/out via L. Sherlock C,LMC,3,-85.24313000000,43.82909000000,560702.51498000000,364478.96107000000,,,
3509,72-128,no name,Roscommon,headwaters of Bear Creek,LMC,3,-84.80804000000,44.27618000000,594959.56577000000,414549.04456000000,,,
3510,53-209,no name,Mason,added new New_Key #,LMC,1,-86.42657000000,43.92692000000,465601.40448000000,375143.63069000000,,,
3511,64-193,East Golden Pond,Oceana,H&G list at 8 acres,LMC,1,-86.40587000000,43.64807000000,467114.14533000000,344161.65512000000,,,
3512,54-353,no name,Mecosta,added new New_Key #,LMC,3,-85.34313000000,43.73175000000,552749.89642000000,353598.43129000000,,,
3513,53-200,Nordhouse Lake,Mason,H&G list at 6.5 acres,LMC,1,-86.43807000000,44.09304000000,464774.86077000000,393600.15219000000,,,
3514,67-411,no name,Osceola,gravel pit,LMC,9,-85.13735000000,43.99893000000,569008.06974000000,383425.79483000000,,,
3515,61-88,no name,Muskegon,intermittent water,LMC,1,-86.11407000000,43.35502000000,490610.04201000000,311543.15601000000,,,
3516,5-35,no name,Antrim,H&G call lake NO NAME,LMC,1,-85.13006000000,44.88502000000,568541.29857000000,481850.33836000000,,,
3517,5-40,no name,Antrim,H&G match,LMC,1,-85.13645000000,44.88416000000,568037.23259000000,481749.52516000000,,,
3518,5-39,no name,Antrim,H&G match,LMC,1,-85.13338000000,44.88406000000,568279.72920000000,481741.35112000000,,,
3519,5-42,Lake Arthur,Antrim,prev. named BULLHEAD,LMC,1,-85.14149000000,44.87941000000,567644.87853000000,481218.21236000000,,,
3520,54-354,Dukes Lake,Mecosta,on golf course,LMC,1,-85.29250000000,43.57279000000,556980.77718000000,335978.29470000000,,,
3521,54-355,Beaver Lake,Mecosta,south of Canadian Lakes,LMC,3,-85.30304000000,43.56525000000,556136.76895000000,335134.28642000000,,,
3522,54-356,Camper Lake,Mecosta,on campground,LMC,3,-85.30735000000,43.56353000000,555790.50916000000,334939.51527000000,,,
3523,62-172,Fry Lake,Newaygo,intermittent water,LMC,1,-85.71905000000,43.50586000000,522564.46495000000,328334.33139000000,,,
3524,15-14,Boyne Falls,Charlevoix,hydroelectric reservoir,LMC,5,-84.91853000000,45.16869000000,584825.00479000000,513563.00538000000,,,
3525,83-221,no name,Wexford,wetland flooding,LMC,1,-85.52600000000,44.25856000000,537679.91263000000,412006.14376000000,,,
3526,83-5,no name,Wexford,H&G match,LMC,1,-85.44943000000,44.23120000000,543812.48918000000,409005.92196000000,,,
3527,67-412,no name,Osceola,marsh area/Twin Cr. head,LMC,1,-85.32788000000,43.95054000000,553776.89766000000,377906.84832000000,,,
3528,51-169,no name,Manistee,in Red Szymerek Park,LMC,3,-86.33306000000,44.25552000000,473253.89063000000,411609.71119000000,,,
3529,28-121,no name,Grand Trave,in marsh; H&G = 10 acres,LMC,1,-85.69855000000,44.65820000000,523740.44052000000,456331.03471000000,,,
3530,43-86,Gillen Springs,Lake,H&G list at 1 acre,LMC,1,-86.02045000000,43.85848000000,498203.18965000000,367456.64609000000,,,
3531,69-117,no name,Otsego,swelling of Frenchman Cr,LMC,1,-84.83083000000,44.88786000000,592167.01084000000,482463.36854000000,,,
3532,69-338,no name,Otsego,swelling of Frenchman Cr,LMC,1,-84.82727000000,44.89443000000,592437.48572000000,483196.92923000000,,,
3533,24-253,no name,Emmet,on Waugoshance Point,LMC,1,-85.00052000000,45.75728000000,577571.09539000000,578870.41813000000,,,
3534,62-482,no name,Newaygo,wetland  / marsh area,LMC,1,-85.92037000000,43.71707000000,506263.49003000000,351754.01718000000,,,
3535,83-222,no name,Wexford,wetland lake/pond,LMC,1,-85.62863000000,44.20941000000,529512.86723000000,406504.66427000000,,,
3536,57-170,no name,Missaukee,in Dead Stream Swamp,LMC,1,-84.95460000000,44.45424000000,583011.90186000000,434165.80960000000,,,
3537,61-246,no name,Muskegon,intermittant water,LMC,2,-86.11040000000,43.25773000000,490895.77470000000,300737.06151000000,,,
3538,61-46,Wolf Lake (west),Muskegon,H&G match,LMC,1,-86.12237000000,43.25482000000,489924.01552000000,300414.61411000000,,,
3539,61-47,no name,Muskegon,just E. of Wolf L.- west,LMC,1,-86.12014000000,43.25573000000,490105.11609000000,300516.20712000000,,,
3540,67-73,no name,Osceola,in/out via Bull Kill Cr.,LMC,1,-85.33258000000,43.83453000000,553505.71312000000,365020.30320000000,,,
3541,61-194,Grass Lake,Muskegon,H&G listed at 40 acres,LMC,1,-86.25355000000,43.38904000000,479317.11397000000,315343.94527000000,,,
3542,61-247,no name,Muskegon,wetland lake/pond,LMC,1,-86.23913000000,43.38503000000,480483.25025000000,314895.75058000000,,,
3543,61-248,no name,Muskegon,close to Cedar Creek,LMC,3,-86.13660000000,43.36156000000,488785.46678000000,312272.07123000000,,,
3544,61-249,no name,Muskegon,close to Cedar Creek,LMC,3,-86.13937000000,43.36378000000,488560.99309000000,312518.99228000000,,,
3545,72-132,no name,Roscommon,wetland lake / pond,LMC,1,-84.65925000000,44.23188000000,606912.93375000000,409812.32793000000,,,
3546,18-372,no name,Clare,IN via Green Creek,LMC,1,-84.93322000000,43.99764000000,585375.03603000000,383475.22448000000,,,
3547,18-235,Mud Lake,Clare,H&G match,LMC,1,-84.95008000000,44.00034000000,584019.17112000000,383758.24479000000,,,
3548,57-171,no name,Missaukee,wetland lake / pond,LMC,1,-85.20766000000,44.22558000000,563126.05958000000,408541.18223000000,,,
3549,53-210,no name,Mason,sand pit,LMC,9,-86.38198000000,43.95009000000,469192.45250000000,377700.12322000000,,,
3550,53-211,no name,Mason,sand pit,LMC,9,-86.38810000000,43.95310000000,468702.86728000000,378036.47946000000,,,
3551,53-212,no name,Mason,sand pit,LMC,9,-86.38966000000,43.94949000000,468575.79937000000,377636.58925000000,,,
3552,51-18,no name,Manistee,in/out via Pine Creek,LMC,1,-85.90210000000,44.17378000000,507669.08059000000,402483.11338000000,,,
3553,51-21,Crystal Lake,Manistee,in town of Wellston,LMC,1,-85.96045000000,44.21546000000,503002.46363000000,407108.19095000000,,,
3554,61-164,Sauger Lake,Muskegon,next to Cleveland Lake,LMC,1,-86.21540000000,43.43329000000,482418.75163000000,320250.88024000000,,,
3555,67-413,no name,Osceola,Sandy Run Cr. flooding,LMC,1,-85.18035000000,43.90452000000,565665.42782000000,372904.82332000000,,,
3556,43-38,no name,Lake,N. of Idlewild Lake,LMC,1,-85.78526000000,43.89656000000,517093.06706000000,371710.90860000000,,,
3557,43-283,no name,Lake,gravel pit,LMC,9,-85.94960000000,43.84661000000,503897.87932000000,366139.50474000000,,,
3558,40-168,no name,Kalkaska,municipal water supply,LMC,6,-85.17370000000,44.72723000000,565272.96344000000,464287.96334000000,,,
3559,64-258,no name,Oceana,borrow pit along US31,LMC,12,-86.36418000000,43.48859000000,470401.59350000000,326433.09116000000,,,
3560,40-203,North Crooked Lake (no,Kalkaska,part of group of 2 lakes,LMC,1,-84.90764000000,44.85036000000,586157.31761000000,478213.16679000000,,,
3561,67-414,Beaver Dam Lake,Osceola,dammed Johnson Cr.,LMC,15,-85.45895000000,43.95837000000,543254.48786000000,378698.43643000000,,,
3562,62-92,no name,Newaygo,south of Muskegon River,LMC,1,-85.80115000000,43.40896000000,515955.21919000000,317551.99256000000,,,
3563,67-415,no name,Osceola,wetland lake / pond,LMC,1,-85.46847000000,44.06644000000,542411.52019000000,390696.24743000000,,,
3564,67-295,no name,Osceola,wetland lake / pond,LMC,1,-85.46143000000,44.06898000000,542973.91610000000,390981.83912000000,,,
3565,83-223,no name,Wexford,wetland lake / pond,LMC,1,-85.43723000000,44.27008000000,544757.13823000000,413331.34720000000,,,
3566,83-77,no name,Wexford,NW of Round Lake,LMC,1,-85.33929000000,44.31866000000,552529.84456000000,418786.13271000000,,,
3567,83-224,no name,Wexford,intermittent lake/wetlan,LMC,1,-85.58756000000,44.28252000000,532752.05737000000,414641.29665000000,,,
3568,61-250,no name,Muskegon,levee on Muskegon River,LMC,3,-86.08320000000,43.29826000000,493107.09901000000,305236.94755000000,,,
3569,24-254,no name,Emmet,NE of Goose Bay,LMC,1,-84.96655000000,45.75317000000,580218.89747000000,578447.11506000000,,,
3570,61-251,no name,Muskegon,campground on lake,LMC,3,-86.22466000000,43.31976000000,481637.41131000000,307642.75514000000,,,
3571,61-252,no name,Muskegon,"along railroad, highway",LMC,3,-86.22322000000,43.31728000000,481753.55734000000,307366.90833000000,,,
3572,61-253,no name,Muskegon,along highway,LMC,3,-86.23301000000,43.31883000000,480959.89283000000,307541.12734000000,,,
3573,53-3,no name,Mason,H&G call lake MUD,LMC,1,-86.05304000000,43.82998000000,495581.84370000000,364291.66880000000,,,
3574,61-254,no name,Muskegon,wetland lake / pond,LMC,1,-86.28535000000,43.40199000000,476745.16562000000,316790.67228000000,,,
3575,69-345,no name,Otsego,wetland lake / pond,LMC,1,-84.84818000000,44.93098000000,590728.96634000000,487232.67389000000,,,
3576,53-213,no name,Mason,wetland lake / pond,LMC,1,-86.14991000000,43.90792000000,487807.53129000000,372958.03667000000,,,
3577,53-214,no name,Mason,wetland lake / pond,LMC,1,-86.14081000000,43.91263000000,488539.40038000000,373479.29598000000,,,
3578,61-255,no name,Muskegon,E. of North Lake,LMC,1,-86.17440000000,43.37613000000,485725.50034000000,313894.97987000000,,,
3579,57-172,no name,Missaukee,out to W.Br. Muskegon R.,LMC,1,-84.99389000000,44.34509000000,580035.61248000000,422002.28937000000,,,
3580,28-148,Sand Lake (#4),Grand Trave,part of group of 5 lakes,LMC,1,-85.35712000000,44.71773000000,550757.18031000000,463100.55387000000,,,
3581,28-152,Sand Lake (#1),Grand Trave,part of group of 5 lakes,LMC,1,-85.34806000000,44.71469000000,551477.27045000000,462769.08382000000,,,
3582,28-154,Sand Lake (#5),Grand Trave,part of group of 5 lakes,LMC,1,-85.34927000000,44.70971000000,551385.83044000000,462214.72871000000,,,
3583,28-155,Sand Lake (#3),Grand Trave,part of group of 5 lakes,LMC,1,-85.36029000000,44.71198000000,550511.43528000000,462460.47375000000,,,
3584,62-483,Richmond Lake,Newaygo,wetland lake / pond,LMC,1,-85.81287000000,43.69594000000,514928.63873000000,349423.12074000000,,,
3585,62-484,no name,Newaygo,in/out via Pease Creek,LMC,3,-85.69575000000,43.79406000000,524325.00786000000,360350.10911000000,,,
3586,40-329,no name,Kalkaska,wetland; in via Willow C,LMC,1,-85.08923000000,44.59952000000,572120.98394000000,450172.91102000000,,,
3587,53-215,no name,Mason,gravel pit,LMC,9,-86.15903000000,43.83870000000,487061.13061000000,365270.40701000000,,,
3588,67-132,no name,Osceola,slough of Muskegon R.,LMC,1,-85.12869000000,43.95325000000,569755.72477000000,378359.80168000000,,,
3589,5-116,Marsh Pond (NW),Antrim,part of group of 4 lakes,LMC,1,-84.99143000000,45.07881000000,579221.19277000000,503504.78751000000,,,
3590,5-117,Marsh Pond (W),Antrim,part of group of 4 lakes,LMC,1,-84.99180000000,45.07706000000,579194.25531000000,503309.49091000000,,,
3591,5-119,Marsh Pond (E),Antrim,part of group of 4 lakes,LMC,1,-84.98461000000,45.07595000000,579762.18680000000,503192.76192000000,,,
3592,72-86,no name,Roscommon,wetland; H&G = 14.3 acr.,LMC,1,-84.83296000000,44.28940000000,592950.50827000000,415988.54791000000,,,
