UNIQUE_ID,NEW_KEY,IHDLKID
35267,,-99
35282,,-99
35317,,-99
34913,,-99
35053,,-99
35231,,-99
35243,,-99
35384,,-99
35389,,-99
35395,,-99
35427,,-99
34867,18-35,149759311
35061,,149759328
35375,18-48,149759345
35303,,-99
35412,,149759348
36292,,150436702
35390,67-408,150436652
35432,,150436652
35915,,-99
35920,,150436665
34915,,-99
35027,67-4,150436636
34980,18-62,150436635
35056,,-99
35074,,-99
35156,,150436642
35091,,150436639
34866,,150436631
36685,,-99
36908,,149729563
36910,,149729563
34874,18-59,150436633
34942,,-99
34961,,-99
35024,,-99
34947,18-65,150436634
35921,,150436666
35114,,-99
35187,,150436644
35295,18-70,150436648
35352,,-99
36681,,-99
34991,,-99
35041,,150436637
35186,18-68,150436645
36911,,150436742
35401,18-66,150436656
35431,67-13,150436654
35447,,-99
35461,,-99
35468,,-99
36295,,-99
36671,,-99
35180,,150436643
36677,,150436726
35203,67-10,150436646
35265,,-99
35278,18-71,150436649
35394,,-99
35144,,150436641
35382,,150436651
36296,,-99
35047,,150436638
35121,,150436640
35182,18-69,150436650
35284,,-99
35350,,-99
35484,,-99
35250,,150436647
35270,,-99
35435,,-99
35436,,150436653
35924,54-350,150436667
35060,,152237884
35191,,152237889
35215,,152237889
35226,,-99
35233,,-99
35239,,-99
35241,,-99
35339,,-99
35373,32-12,152237893
35255,,152237890
35072,,152237887
35485,,152237896
35051,,152237882
35902,,152237909
35340,,-99
35345,,-99
35346,,-99
35348,,-99
35351,,-99
35353,,-99
35354,,-99
35358,,-99
35361,,-99
35368,,152237892
35371,,152237892
36902,,152237937
36906,,-99
34945,,152237880
35916,,152237910
35457,,152237895
35054,,152237883
34930,,152237879
35183,,-99
35430,,152237894
35450,,152237894
35908,,-99
35299,,-99
35307,,152237891
35309,,-99
35311,,152237891
35312,,-99
35334,,152237891
35343,,152237891
35365,,152237891
35467,,-99
35910,,152868377
34922,,-99
35300,,-99
35355,,-99
35438,,-99
35452,,-99
35668,,-99
35050,,152868364
35510,,-99
35669,56-25,152868372
35434,26-74,152868367
36674,,-99
34986,,152868362
35276,,152868366
34918,,-99
34956,,-99
34905,,-99
34911,9-69,152868360
35098,,-99
35105,,-99
35106,,-99
35107,,-99
34975,,152868361
34952,,-99
35011,,152868363
35064,,-99
35193,,-99
35198,,-99
35208,,-99
35209,,-99
35308,,-99
35032,,-99
35033,,-99
34895,,-99
35038,,-99
35077,,-99
35230,,-99
35296,,155399416
35316,,-99
35388,,-99
35093,,-99
35329,,-99
35349,,155399417
35381,,155399418
35385,,155399419
35504,,-99
35441,,155399420
35456,,155399420
35482,,-99
35667,,155399425
35506,,-99
35330,,-99
35337,,-99
35469,,-99
34962,18-43,34962
35080,18-45,35080
35132,,-99
35166,,-99
36306,,-99
36304,,-99
35770,43-36,82817112
35563,,82817182
36035,62-488,82817480
35729,,82817528
36341,,82817558
36186,62-436,82817574
36327,,82817848
35943,,121859727
36211,,121859790
35937,,82817174
35755,53-9,82817404
36201,,82817456
35760,,82817566
36275,,121859787
35758,,82817202
35624,,82817216
35741,,121859656
35934,,82817220
35551,53-215,82817386
35562,,82817406
36210,,82817460
35780,,121859633
35747,,121859677
35859,,121859694
36203,,121859715
36326,,121859819
35734,,82817490
36307,62-434,82817644
36267,,82817786
35731,,121859668
36065,54-213,121859680
36131,,-99
36132,,-99
35889,,121859684
35840,,121859689
36106,,121859737
36213,,121859769
36282,,121859788
35553,,82817178
35601,,82817184
35789,,82817576
35616,,121859650
35640,,121859658
35942,,121859671
36330,,121859818
35707,,82817600
35935,,-99
36000,,82817702
36271,,82817840
70114,54-257,121859716
70113,54-262,121859716
36274,,121859798
35550,53-51,82817512
35642,,82817564
36166,,82817748
35577,67-73,121859612
35569,,82817142
35690,,82817418
36067,,82817676
35556,,121859651
35969,54-219,121859674
36270,,121859751
36173,,121859771
35791,43-74,82817244
36192,,82817484
35830,53-219,82817504
36144,,82817570
35794,,121859635
35869,67-409,121859645
35630,,121859647
36008,,121859728
36349,,121859831
35864,,82817256
35596,,121859630
36342,,121859763
35625,,82817180
35838,,82817380
36184,,82817562
36149,,82817654
36143,,82817754
36154,,82817770
36158,,82817810
35738,,121859673
35896,,121859686
35866,,121859695
35931,,121859704
36168,,121859776
36347,54-271,121859789
35607,,82817284
36185,62-437,82817572
36180,,121859714
36133,,121859761
36324,,-99
35520,,82817152
35885,43-281,82817258
36321,,82817510
35772,67-63,121859625
35713,,121859652
36098,,121859754
35782,,82817506
35744,,82817024
36126,,82817514
36239,,82817774
36350,,82817832
35710,,121859676
36113,54-217,121859697
36077,,121859747
36177,,121859757
36258,,121859795
35612,,121859607
36045,,121859687
36031,,121859745
35619,,82817364
35949,,82817538
36124,,121859710
36246,,121859744
35877,53-8,82817530
36222,,82817606
35645,,121859620
35606,,121859642
35852,,-99
35853,,-99
35862,,-99
35878,,-99
35964,,121859688
36001,,-99
35929,,82817422
35754,,82817440
36011,,82817608
35947,,121859682
35644,,82817322
35980,,82817398
35873,,82817434
35799,,82817476
36191,,121859736
35998,,121859740
36325,,121859820
35945,,82817524
36101,,82817540
35735,,82817550
36054,,121859738
36052,,82817416
35776,,82817498
36179,,82817590
36010,,82817648
36226,,82817694
35703,67-410,121859600
35685,,121859669
35954,,82817438
35948,,82817526
35576,,121859606
35927,,121859666
35809,,82817580
35771,,121859641
36261,,121859785
36254,,121859741
36238,54-264,121859746
35549,,82817164
35564,,82817444
35654,,82817486
35991,,121859720
35970,,82817668
35855,,121859690
35865,,121859696
35963,,121859732
36156,,121859777
36256,,121859783
35765,,82817560
35790,,82817058
36043,,121859707
36320,,82817698
35876,,121859654
35751,,121859675
36021,,121859718
36016,,121859729
36169,,121859731
35788,,82817052
35724,,82817252
35833,,82817370
36314,,82817818
35636,,121859583
70111,67-404,121859627
35572,,121859632
35600,,121859639
35951,,121859723
36135,,121859756
36243,,121859801
35541,,82817346
35761,43-99,82817374
35585,,82817458
36015,,82817470
35715,,82817522
35746,,82817536
36204,,82817688
36189,,121859764
36265,,82817546
35992,,82817592
36155,,121859781
35973,,82817660
35688,,121859667
36104,,121859699
36087,,121859708
36310,,121859802
36046,,82817272
35552,,121859605
70112,67-48,121859628
35825,,82817500
36091,,82817690
35745,,82817222
35538,,82817348
35886,,82817622
36014,,121859717
36276,,121859742
35801,,82817424
36164,,82817768
36240,,121859800
36102,,82817352
35575,,82817378
35994,,82817472
35540,,121859565
36262,,121859778
35695,53-3,82817354
35714,,82817552
36255,,82817856
35518,,121859623
35653,,121859649
35705,,121859664
36085,,121859693
36111,,121859700
36269,,121859755
36157,,121859775
36171,,82817588
36030,,121859670
36099,,-99
36194,,121859760
35727,,82817212
35545,,82817310
36076,,82817582
35628,,121859657
36081,,121859730
36244,,121859743
35683,,82817410
35936,,82817652
36140,,82817732
35594,,121859584
35774,,121859672
35946,,121859683
35930,,121859722
36215,,121859767
35985,,121859734
35858,43-46,82817260
35845,,82817294
36086,,82817586
35995,,121859678
36105,,121859698
36088,,121859709
36064,,121859739
35696,43-67,82817208
35958,,82817362
35961,,121859733
36323,,121859816
35967,,82817340
36329,,82817764
36025,,121859679
36084,,121859705
35983,,82817382
35987,64-255,82817548
35627,67-45,121859603
36286,,82817686
36139,,121859691
35529,,82817468
36075,,121859692
35610,43-35,82816954
36161,,82817420
36117,,82817700
35587,,121859582
35638,67-407,121859615
35821,,121859685
35613,43-68,82817156
35875,,82817432
35828,,82817492
35989,,82817534
36151,,82817666
36165,,82817740
35573,,121859640
36178,,121859772
36193,,121859772
36198,62-484,82817462
36170,,82817674
35974,,121859735
36223,,121859780
35953,,82817360
35787,,82817508
36219,,82817544
35792,,121859636
36174,,121859711
36072,,121859726
36268,,121859779
36334,,121859809
36316,,121859814
35623,,82816926
35583,53-222,82817478
36116,62-432,82817488
35975,,82817624
36020,,82817656
36048,,121859681
36109,,121859712
36004,,121859725
36188,,121859759
35519,,82817448
35650,,121859655
36120,,121859702
36007,,121859724
36200,,121859793
35523,,82817436
35635,,121859648
36152,,121859773
36278,,121859786
35533,43-72,82817144
35766,,82817396
36138,,82817408
36187,,82817482
36315,,82817704
36115,,82817776
35582,,121859618
35537,,121859626
36220,,-99
36234,,-99
36264,,121859762
36322,,121859813
35960,,82817242
35757,,82817556
36263,,82817782
36317,,121859815
35580,,82817230
35702,,82817248
35588,,82817330
35753,,82817442
35883,,82817520
36337,,82817662
35711,,121859637
36348,,121859827
36150,,149759391
36308,,149759397
35972,37-192,149759376
35584,,149759356
35658,,-99
35740,,-99
35805,,-99
35815,,-99
35820,,-99
35823,,-99
35824,,-99
35846,,-99
35848,,-99
35643,,149759364
35681,,149759365
35717,,-99
35718,,149759365
35723,,-99
35728,,-99
35737,,-99
35779,,-99
35941,,149759375
35528,,-99
36340,,-99
35548,56-29,149759370
35574,,-99
35609,,-99
35691,,149759370
35803,,-99
35808,,149759370
35829,,-99
35836,,-99
35854,,-99
35863,,-99
35881,,-99
36061,,-99
36079,,-99
36160,,-99
35993,,149759379
36033,,149759383
36214,,149759395
36253,,-99
36162,,149759393
35535,18-49,149759352
35565,,149759352
35566,,149759352
35634,,-99
36249,,-99
35522,,-99
35547,,-99
35555,,-99
35557,,-99
35559,,-99
35590,,-99
35592,,149759358
35617,,-99
35632,,-99
35646,,-99
35647,,-99
35655,,-99
35679,,-99
35682,,-99
35743,,-99
35785,,-99
35742,,-99
35748,,-99
36141,,149759389
36176,37-188,149759394
36309,,-99
36343,,-99
36041,,149759384
35764,18-370,149759371
35769,,-99
35827,,-99
36247,,-99
36248,,-99
36279,,-99
36285,,-99
36332,,-99
36345,,-99
36044,,-99
36089,,-99
36136,,149759388
36142,,-99
36207,,-99
36024,37-193,149759380
35932,,-99
36005,,-99
36012,,-99
36028,37-129,149759381
36051,,-99
36058,,-99
36127,,-99
35560,18-72,149759354
35626,,-99
35709,,-99
35539,,-99
35603,,-99
35604,,149759357
35620,,-99
35629,,-99
35796,,-99
35816,,-99
35837,,-99
35567,,149759355
35608,,-99
35571,18-50,149759361
35895,,-99
35689,,149759366
35822,,-99
36257,,-99
36335,,-99
35527,,-99
35558,,149759353
35984,,149759378
35996,,-99
36032,,149759382
36036,,-99
35701,,149759368
35813,,-99
35834,,-99
36070,,149759387
35697,,149759367
35849,,-99
36063,,-99
36092,,-99
36172,,-99
35939,,-99
35962,,-99
35966,,-99
36053,37-117,149759386
35979,,149759377
35981,,-99
35988,,-99
36026,,-99
36047,,-99
36190,,-99
36331,,-99
35965,,-99
35968,,-99
35978,,-99
35990,,-99
36038,,-99
36095,,-99
36145,,149759390
35568,,-99
35589,,-99
35680,,-99
35684,,-99
35699,,-99
35704,,-99
35716,,-99
35720,,-99
35732,18-53,149759369
35810,,-99
35812,,-99
35826,,-99
36050,37-191,149759385
36209,,-99
35631,,149759360
35536,,-99
35561,,-99
35595,,-99
35599,,-99
35605,,-99
35633,,-99
35756,,-99
35778,,-99
35797,,-99
35798,,-99
35641,,149759362
35554,,-99
36112,56-14,149759448
36128,,-99
36225,,149759396
35657,,149759363
35832,,-99
35793,,149759373
35768,18-83,150436658
36137,,150436687
36069,,150436680
36083,,150436680
35762,,-99
35986,,-99
36351,,150436705
35851,,150436662
35857,,150436664
35767,,150436659
36236,37-135,150436698
36241,,-99
36129,,-99
36147,,150436688
35752,,-99
35784,,150436660
35844,67-15,150436663
35721,,150436657
35847,,-99
35867,,-99
35944,,-99
36002,,-99
36018,,-99
36097,54-210,150436684
36122,,-99
36130,,-99
36245,,150436699
36252,,-99
36260,,150436700
36283,,-99
36312,,-99
35933,,150436669
35928,54-351,150436671
36196,,150436690
36125,,150436686
35814,,150436661
35938,54-194,150436670
36318,,-99
36232,,150436697
35959,37-162,150436672
36197,,-99
36218,,150436693
36096,,150436683
36118,,-99
35956,,-99
36006,,150436674
36029,54-197,150436677
35526,,-99
35708,,-99
36272,54-221,150436701
36311,,-99
36319,54-230,150436703
35622,18-73,150436655
36230,,150436696
35925,,150436668
36119,,150436685
36167,,-99
36123,,-99
36328,,-99
36339,,-99
36159,,150436689
36003,,150436673
36027,,150436676
36338,,-99
36344,,150436704
36228,,150436694
36237,,150436694
70129,37-141,150436711
36229,,150436695
36134,,-99
36208,,150436692
36017,,150436675
36071,,-99
36206,54-202,150436691
36082,,150436682
36103,,150436682
35534,,-99
36078,54-195,150436681
36110,,-99
36266,,-99
36042,54-209,150436678
36039,,-99
36056,,-99
36066,,150436679
35795,,152237904
35802,,152237904
35804,,152237904
35811,,152237904
35817,,152237904
35835,,-99
35861,,-99
35775,,-99
35781,,-99
35786,,-99
35800,,152237905
35977,,152237913
35860,,152237907
35871,,152237907
35856,,152237906
35725,,152237901
35579,,152237898
36216,,152237916
35955,,-99
35971,,152237912
36205,,-99
36224,,-99
35648,,-99
35694,,-99
36034,,152237914
36217,,152237917
36277,,-99
36280,,-99
36284,,-99
35890,,152237908
36281,,152237918
35783,,152237903
35879,,-99
36346,,152237919
35578,,152237897
35957,,152237911
35712,,152237900
35733,,152237900
35759,,-99
35850,,-99
35736,,-99
35777,,-99
36040,,152237915
35806,,-99
36073,,152868384
36242,,152868396
35524,,152868368
35525,,152868368
35530,,152868368
35531,,152868368
35542,,-99
35544,,-99
35698,,-99
35719,,152868373
36093,,152868387
36108,,152868390
35649,56-16,152868378
35700,,-99
36068,,-99
35750,56-27,152868375
36175,,152868392
35496,,-99
36055,,152868380
36080,,152868385
36336,,152868400
36153,,152868391
36235,,152868395
36250,,152868397
36060,,152868382
36251,,152868398
36057,,152868381
36090,,152868386
36100,,152868389
36233,,152868394
36062,,152868383
35543,,152868369
36094,,152868388
35692,,-99
35722,,152868374
35521,,-99
35532,,-99
35570,,155399421
35586,,155399421
35591,,155399422
35597,,155399422
35602,,-99
35615,,155399423
35651,,155399423
35637,,155399424
35652,,155399424
35739,,-99
35819,,155399426
36009,,155399427
35611,,-99
35618,,-99
35686,,-99
35687,,-99
35693,,-99
35706,,-99
36049,,155399428
36114,,-99
36148,,-99
36074,,155399429
35807,67-405,121859638
36107,37-178,36107
36121,,-99
36182,,36182
36227,,-99
36231,,-99
36259,,36259
36333,,-99
36698,,82817680
36465,,82817866
36593,,121859834
36517,,121859835
36528,,121859860
36699,,121859907
36583,,82817990
37069,,82818080
36990,,82818148
36420,,121859839
36434,,121859839
36560,,-99
36609,,121859874
36719,,-99
37016,,121859976
36827,62-450,82817860
37024,,82818174
37062,,82818362
36777,54-299,121859916
36632,,82817814
36396,,82817932
36522,,82817958
36982,,82818294
36877,,121859937
36999,,121859968
36821,,82817986
36878,,82818060
36484,,121859853
37039,54-153,121859981
36691,,82817802
36657,62-448,82817808
36745,62-453,82817820
36934,,82818058
36435,,121859843
36643,,121859863
36771,,121859888
36696,,121859926
36843,54-349,121859927
36795,,121859942
36437,,82817596
36475,,82817918
36709,,82817950
36565,,121859869
36533,,121859873
36957,,121859966
36510,,82817826
36640,,82817968
36667,,82817992
36642,,121859865
37021,,121859993
36471,,82817706
36826,62-451,82817862
36445,,82817864
36469,54-270,121859806
36523,54-277,121859864
36545,,121859878
36637,,121859893
36742,,121859925
36856,,121859943
36433,,82817594
36728,,82817758
36569,,82817978
36849,,82818030
36984,,82818142
37022,,82818170
36460,,121859851
36426,,82817946
36974,,82818016
36763,,82818116
36497,,121859850
36694,,121859919
37432,,121860022
36619,,82817638
36692,,82817730
36756,,82818106
36354,,121859832
36774,,121859868
36611,,121859886
36540,,82817844
36707,,82817960
36914,,82817972
37441,,82818356
36449,,121859828
36356,,121859782
36618,,121859904
36802,,82818090
37090,,82818314
36546,,121859852
37052,,121859960
36880,,82817790
36757,,82817880
36886,,82818064
36718,,121859902
36472,,82817916
36559,,82817996
37089,,82818372
36527,,82817736
36479,,82817928
36382,,121859796
36399,,121859808
36939,,121859932
36467,,82817734
36562,,82818002
36940,62-474,82818004
36942,54-152,121859952
37073,54-149,121859967
36634,,82817884
36418,,82817940
36848,,82818072
36925,,82818226
36534,,121859810
36410,,121859838
36605,,121859872
36652,,121859908
36454,,82817612
36430,,82817630
36703,,82817684
36855,62-457,82817902
36854,,121859931
36554,62-476,82817760
36875,,121859920
36913,,121859957
37000,,121859962
37081,,121859965
36580,62-445,82817762
36767,62-486,82817836
36507,,82817948
36987,,82818140
37044,,82818258
36720,,82817722
37061,,82818248
37071,,82818352
36355,,121859833
36364,,82817568
36785,,82818092
36781,,82818100
36371,,121859840
36663,,121859848
36352,64-203,82817752
36668,,82817796
36870,,82818144
37007,,121859969
36746,,82817746
36436,,82817854
36860,,82818048
36370,64-251,82818094
37051,,82818334
36956,,-99
37053,,-99
37084,,-99
36440,,121859824
36928,54-305,121859948
36960,54-307,121859949
36496,62-440,82817726
36749,62-454,82817824
36770,,82818000
36561,,121859825
36547,,121859880
36549,,121859881
36474,,82817692
36477,,82817710
36775,,82818138
37040,,82818200
37048,,-99
37435,,-99
36459,,121859791
36776,,121859870
36874,,82817828
36494,,82817938
36360,,121859836
36869,,82818020
36917,,82818044
37014,,82818050
37015,,82818164
37075,54-179,121859987
36373,,82817554
36425,,82817620
36750,,82818036
37444,,-99
36726,,121859901
36890,54-303,121859945
36492,62-441,82817724
36461,,82817728
36965,64-261,82818146
36414,,121859812
36952,54-362,121859955
37431,,121860035
36443,,82817602
36857,,82817980
70118,62-371,82818346
36851,54-298,121859930
36487,,82817964
37063,,121859959
36704,,82817708
37054,,82818324
36489,54-328,121859842
36800,54-293,121859887
36658,,121859915
36511,,82817954
36818,64-219,82818034
36716,,82818078
37443,,82818196
36525,,121859855
36503,,121859861
36841,,121859891
36442,,82817858
36395,,82817936
36666,64-263,82817942
36608,,121859867
70119,54-135,121864967
36935,,82818238
37439,,82818476
36616,,121859856
36595,,121859890
36535,,82817838
36788,62-456,82817842
36833,,82817882
36575,,82817988
36921,62-473,82817994
36815,,82818130
36516,,121859875
36519,,121859875
36635,,121859896
36731,,121859924
36986,54-150,121859956
36962,62-463,82818008
36915,,82818046
36548,,121859882
36478,,121859841
36866,54-370,121859917
36394,,82817584
36748,,82817830
36758,,82817924
36922,,82818214
36368,,121859792
36513,,121859858
36582,,121859859
37023,,121859997
36804,,82817744
37029,62-388,82818066
36807,,82818128
36780,,82818134
36859,,121859944
36772,62-455,82817834
36832,62-459,82817890
36813,,82818156
37055,64-131,82818260
36630,,121859845
36747,54-300,121859892
36846,,121859950
36596,62-402,82817678
36938,,82818056
36811,,82818096
36784,,121859939
36949,54-342,121859963
36812,,82817874
36844,,82818024
36831,,-99
36837,,-99
36782,,82818188
36786,,-99
36789,,-99
36791,,-99
36512,,121859805
36638,,121859846
36537,,121859876
36543,,82817962
36621,,82817976
36828,64-218,82818028
37442,,-99
36476,62-438,82817672
36589,,82817772
36599,64-208,82817904
36825,,121859894
36730,,121859929
36490,,82817646
36446,,82817910
36659,,82818040
36761,,82818074
37064,,82818102
36976,,82818104
36647,,121859909
36520,,82817634
36830,,82817766
36817,,82818122
36577,,121859826
36628,,121859906
36429,,82817628
36485,,82817650
36778,62-413,82817742
36773,,82817756
36932,,82818110
36383,,121859821
36424,,82817898
36871,64-221,82818054
37008,,82818158
36538,54-281,121859866
36690,,121859912
36708,,121859921
36633,,121859862
36626,,121859905
36839,54-361,121859941
37012,,121859974
36553,62-429,82817658
36700,,82817720
36530,,82817800
36693,,82817888
36864,,82818012
36661,,82818042
36946,,82818086
36504,,121859803
36401,,121859811
36432,,121859822
36653,,121859898
36945,,121859961
36702,,82817682
36743,62-452,82817822
36971,62-358,82818010
36936,,82818062
36943,,121859980
36544,62-447,82817750
36695,,82817912
36603,,82817970
36929,,82818216
36521,,82817738
36500,,82817952
36995,,82818118
36997,64-130,82818180
37079,,82818292
36491,,121859844
36715,,121859895
37050,,-99
36622,,82817780
36953,,82817926
36558,,82817998
36822,64-216,82818018
37086,,82818194
37035,,82818218
36441,,121859854
36636,,121859910
36790,,121859922
36975,,121859988
36428,,82817626
36374,,82817906
36413,,121859807
36444,,121859849
36613,,121859885
36713,54-331,121859889
36798,,121859903
36439,,82817598
36563,,82817640
37056,,82818296
36576,,121859829
36415,,82817886
37042,,82818256
36998,,82818298
36930,54-353,121859933
37026,54-358,121859970
36524,,82817718
36853,,82818038
36963,,82818204
36941,,82818212
36873,,82818224
36571,,121859847
36639,,121859897
36455,,82817794
36480,,82817934
36495,,82817944
36552,,121859879
36649,,121859918
36710,,-99
36735,,-99
36766,,149759421
36423,,-99
36697,,149759416
36820,,-99
36862,,-99
37011,,-99
37020,,-99
36358,,149759398
36385,,-99
36386,,-99
36387,,-99
36398,,-99
36400,,-99
36463,,-99
36362,,-99
36388,,149759399
36923,,-99
36365,,-99
36645,56-19,149759414
36754,,-99
36768,,-99
36769,,-99
36470,,149759406
36462,,149759405
36950,56-21,149759432
36389,,-99
36451,,-99
36458,,149759403
36536,,-99
36585,,-99
36594,,-99
36712,,-99
36865,,-99
36872,,-99
36883,,-99
36916,,-99
36918,,-99
36721,,149759418
36799,,149759425
36823,,-99
37068,,149759439
36738,,-99
36810,,-99
36924,,149759431
36966,,-99
36967,,-99
36988,,-99
36447,56-26,149759404
36978,,-99
37085,,149759441
37445,,-99
36466,,-99
36509,,-99
36518,,-99
36570,,149759409
36574,,-99
36578,,-99
36588,,-99
36954,,-99
36606,,-99
36665,,149759415
37076,,149759440
37434,,-99
36539,,-99
36550,,-99
36796,,149759424
37057,,-99
36448,,149759402
37065,,149759438
36625,,149759413
36706,,149759417
37440,,-99
36980,,-99
36994,,-99
36483,,149759408
36555,,-99
36624,,-99
37087,,-99
36733,,149759420
36734,,-99
36737,,-99
36783,,-99
36933,,-99
36993,,-99
37003,,-99
37004,56-22,-99
37032,,-99
37033,,-99
37038,,-99
37083,,-99
36722,,149759419
36714,,-99
36879,,149759429
36991,,-99
37092,,-99
36573,,-99
36601,,149759410
36888,,-99
36508,37-147,150436715
36760,,-99
36404,,-99
36765,,-99
36779,,-99
36801,,-99
36809,,-99
36852,,150436739
36882,,-99
36884,,150436740
36808,,150436735
36814,,150436735
36948,,150436743
36725,,150436728
36792,,-99
36797,,-99
36724,,-99
36968,,150436744
36493,37-146,150436714
36664,37-150,150436725
36377,,-99
36438,,150436712
36944,,-99
36526,,150436721
36529,,-99
36584,,-99
36586,,-99
36587,,-99
36590,,-99
37067,37-102,150436751
36391,54-228,150436708
36501,,-99
36506,,-99
36514,,-99
36531,,-99
36532,,-99
36564,,-99
36473,,-99
36566,,150436720
36641,,-99
36646,,-99
36411,,150436710
37049,54-344,150436750
36612,54-360,150436724
36557,37-121,150436717
36551,54-232,150436722
36689,,-99
36803,,-99
36375,,150436707
36845,,150436738
36834,,-99
36889,37-153,150436741
36920,,-99
37005,,-99
37030,,-99
36488,,150436713
36793,,150436732
36751,,-99
36762,37-177,150436729
37078,,149729566
36842,,150436737
36787,,150436730
36885,,-99
36617,,-99
36631,,-99
36705,54-240,150436727
36711,,-99
36602,,-99
36604,37-122,150436723
36740,,-99
36381,,-99
37028,,149729565
36542,,150436716
36806,,150436733
36366,,-99
36397,,-99
36541,,149729559
36729,,-99
36858,,149729561
36556,,-99
37436,,-99
36357,37-197,150436706
70131,37-139,150436711
70130,37-142,150436711
36363,,-99
36393,,-99
36406,,-99
36407,54-348,150436709
36958,,-99
37009,,150436748
37013,,150436749
36992,54-89,150436747
36981,,-99
36985,37-189,150436746
36989,,150436746
36419,,-99
36456,,-99
36457,,-99
36464,,-99
36499,,-99
36502,37-120,150436718
36727,,-99
36736,,-99
36741,,-99
36744,,-99
36759,,-99
36961,,-99
36977,37-185,150436745
36835,,150436736
36838,,150436736
36947,,-99
37438,,-99
36979,,152237941
36794,,152237929
36482,,152237926
36816,,152237930
37066,,-99
37070,,152237945
37080,,-99
37036,,152237942
36581,,-99
36764,,-99
36868,,152237934
36881,,-99
36887,,-99
37058,,152237943
36481,,-99
36850,,152237933
37074,,152237946
36648,,152237927
36829,,152237931
36876,,152237935
36996,,-99
36847,,152237932
36422,,152868409
36701,,-99
36951,9-54,152868416
36959,,152868417
36416,,152868406
36403,,152868403
37430,,152868460
36627,,152868412
36805,,152868414
36717,,-99
36723,,152868413
36409,,152868405
36610,,152868411
36969,9-60,152868418
37002,9-50,152868427
36361,,152868401
37001,9-56,152868419
36505,,152868410
36417,,152868407
37072,,152868420
36937,,152868415
36421,,152868408
36427,,-99
36372,,-99
36378,,-99
36379,,-99
36384,,-99
36390,,-99
36392,,-99
36405,,152868404
36408,,-99
37437,,152868463
37433,9-66,152868462
36592,,-99
36615,,-99
36359,,-99
36598,,-99
36572,,-99
36600,,-99
36840,,-99
36867,,-99
36919,,-99
36926,,-99
36927,,-99
36973,,155399430
37025,,-99
37043,62-485,82818052
36353,,36353
36402,,-99
36412,,-99
36452,,36452
36591,56-18,36591
36623,,-99
36629,,-99
36655,,-99
36662,,-99
36836,,-99
36755,,-99
36931,,-99
37091,,-99
36732,,-99
36752,54-245,36752
36970,62-475,36970
37006,,-99
37034,,-99
37037,,-99
37047,,37047
37010,,-99
37060,,-99
36498,,-99
36651,,-99
36654,,-99
36656,,-99
36660,54-205,36660
36861,,-99
36819,,36819
37151,,82818318
39029,,82819646
37199,54-359,121859983
37136,54-148,121859984
37165,,121859992
37481,,121860055
37281,62-365,82818222
37263,,82818350
37696,,82818390
37569,,82818706
39024,62-190,82819534
37212,,121859998
37714,,121860106
37249,,82818330
37400,,82818612
37414,,82818618
37662,,-99
37619,,82818656
37868,,82818812
37353,,82818284
37319,,82818378
37570,62-379,82818422
37348,,82818572
37684,,82818602
38879,,82819502
38878,,121860313
37324,,82818400
37357,,82818494
37581,,82818516
37602,,82818576
38876,,121860367
37121,,82818132
37366,,121860011
37415,,121860032
37524,,121860061
37857,,121860119
39255,,121860568
37274,,82818338
37616,,82818404
37727,,82818414
37161,,82818416
37323,54-165,121860018
38862,,121860354
37670,,82818452
37370,,121860028
37148,,82818076
37222,,82818160
37344,,82818492
37385,,82818566
37577,,121860081
39252,,121860457
39027,,82819602
37189,,121859990
37450,,121860027
37346,,82818136
37587,62-381,82818424
37449,,82818556
37636,,82818680
37607,,82818718
37422,,121860019
37397,,-99
37403,,121860052
38869,,121860368
37301,,82818264
37332,,82818470
37372,,82818474
37499,,82818660
37169,,121859994
37196,54-157,121859994
37419,54-140,121860023
37621,,121860075
37177,,-99
37182,,121860003
37632,,-99
37640,,-99
37644,,-99
37655,,-99
37463,,-99
37469,,-99
37471,,-99
37489,,-99
37501,,-99
37538,,-99
37543,,-99
37572,,-99
37584,,-99
37590,,-99
37597,,-99
37601,,-99
37603,,-99
37611,64-188,82818876
37618,,-99
37622,,-99
37702,,-99
37712,,-99
37745,,-99
37386,,121860034
37742,,121860064
37576,,121860074
37736,,121860103
37336,,82818518
37708,,82818634
37733,,82818674
39033,,82819708
37309,,121860029
37327,,121860046
37517,,121860056
39511,,121860465
37295,,82818520
37565,,82818604
37315,,121860001
37528,,121860060
37120,62-482,82818150
37647,62-342,82818428
39023,,82819768
37657,,121860041
39031,,121860399
37291,,82818246
37282,,82818522
37303,54-161,121860014
37194,62-312,121860033
37858,,121860129
37203,62-369,82818168
37362,,82818220
37145,,82818360
37546,,82818534
37404,,121860015
37453,,82818490
37678,,82818754
37870,,82818762
37214,,121860013
37341,,121860021
37523,,121860059
37364,62-318,82818152
37157,,82818340
37740,,82818808
37526,,121860063
39242,,121860389
39509,62-177,121860612
37220,,82818310
37456,,82818640
70120,54-136,121860038
37724,,121860086
39514,,121860562
37139,,82818262
37153,,82818270
37706,,82818532
37428,,82818628
37130,,121859975
37408,,121860031
37392,,82818244
37225,,82818308
37345,,82818482
37256,,82818498
37104,,-99
37105,,-99
37106,,-99
37113,,-99
37117,64-168,82818526
37516,64-133,82818570
37468,,82818630
37452,64-259,82818788
37683,,-99
37693,,-99
37694,,-99
