Water_Body_Key,Survey_Number,Collection_Date,Survey_Purpose,SP,LENGTH_IN,AGE,METHOD,Water_Body_Name,New_Key
17N06W2201,7334,5/13/08,Status & Trends,BLG,5.5,5,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,5.8,5,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,5.1,5,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,5.4,5,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,5.3,5,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,5.2,5,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,6,5,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,6.2,5,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,6.1,5,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,6,5,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,6.4,5,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,7,5,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,6.1,6,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,6.7,6,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,7,6,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,7.6,7,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,7.5,7,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,7.8,7,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,7.9,7,SCALE,Crooked Lake,18-69
17N06W2201,7334,5/13/08,Status & Trends,BLG,7.2,7,SCALE,Crooked Lake,18-69
12076,7335,5/13/08,Status & Trends,BLG,2.9,2,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,3.2,2,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,3.9,2,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,3.8,2,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,3.4,2,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,3.6,2,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,3.5,2,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,3.9,2,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,3.6,2,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,3.1,2,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,3.2,2,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,4,2,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,4.4,2,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,4.4,3,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,4.4,3,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,4,3,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,4.6,3,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,4.7,3,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,4.6,3,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,4.4,3,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,5,3,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,5.4,3,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,5.7,3,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,5.3,3,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,5.7,3,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,5.4,3,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,5.9,3,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,5.5,4,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,5,4,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,5.3,4,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,6.1,4,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,6.7,4,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,6.9,5,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,6.7,5,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,6.2,5,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,6.8,5,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,6.9,5,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,6.8,5,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,6.6,5,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,7.3,5,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,7,5,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,7.4,5,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,7.2,5,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,7,5,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,7.5,6,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,7.6,6,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,7.2,6,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,8,6,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,8.1,6,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,7.8,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,7.9,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,7.4,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,7.9,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,8.5,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,8.5,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,8.1,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,8.3,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,8,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,8.4,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,8.4,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,8.1,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,8,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,8.1,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,8.2,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,8.2,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,8.7,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,8.7,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,8.1,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,9,7,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,8.5,8,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,9.1,9,,Perch Lake,18-71
12076,7335,5/13/08,Status & Trends,BLG,9,10,,Perch Lake,18-71
10105,7336,5/19/08,Status & Trends,BLG,1.9,1,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,1.9,1,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,1.8,1,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,1.7,1,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,1.9,1,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,1.9,1,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,1.7,1,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,1.7,1,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,1.9,1,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,1.9,1,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,3.1,2,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,3.7,2,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,3.2,2,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,2.7,2,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,2.9,2,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,2.8,2,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,2.9,2,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,2.3,2,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,2.7,2,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,2,2,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,2.2,2,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,2.8,2,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,2.9,2,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,4.7,3,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,4.2,3,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,4.2,3,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,4.1,3,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,3.4,3,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,3.4,3,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,3.8,3,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,3.9,3,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,3.8,3,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,3.5,3,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,3.7,3,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,4.7,4,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,4.9,4,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,4.5,4,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,4.5,4,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,4.4,4,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,4.6,4,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,6,5,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,5.5,5,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,5.7,5,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,5.1,5,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,5.8,5,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,5.3,5,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,5.3,5,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,7,6,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,7.1,6,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,7.1,6,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,7.1,6,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,6.7,6,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,6.4,6,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,5.5,6,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,5.6,6,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,5.7,6,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,5.8,6,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,7.4,7,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,7.1,7,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,7.3,7,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,7,7,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,6.9,7,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,6.3,7,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,6.8,7,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,6.8,7,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,6.4,7,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,6.9,7,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,6.6,7,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,7.9,8,,Bass Lake,59-403
10105,7336,5/19/08,Status & Trends,BLG,7.4,9,,Bass Lake,59-403
10026,7406,6/10/08,Status & Trends,BLG,4,3,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,4.5,3,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,4.5,4,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,4.7,4,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,4.9,4,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,4.9,4,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,5.3,4,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,5.4,4,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,5.4,4,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,4.5,5,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,4.9,5,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,4.9,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,4.9,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,5.5,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,5.5,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,5.5,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,5.6,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,5.6,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,5.7,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,5.7,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,6,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,6.2,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,6.3,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,6.3,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,6.6,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,7.5,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,7,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,7.4,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,7.3,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,7,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,7.2,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,7.5,6,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,6.1,7,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,6.2,7,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,6.2,7,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,6.3,7,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,6.3,7,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,7.1,7,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,7.6,7,,Arbutus Lake,28-84
10026,7406,6/12/08,Status & Trends,BLG,8.6,7,,Arbutus Lake,28-84
10026,7406,6/12/08,Status & Trends,BLG,8,7,,Arbutus Lake,28-84
10026,7406,6/12/08,Status & Trends,BLG,8,7,,Arbutus Lake,28-84
10026,7406,6/12/08,Status & Trends,BLG,8,7,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,8,8,,Arbutus Lake,28-84
10026,7406,6/11/08,Status & Trends,BLG,8,8,,Arbutus Lake,28-84
10026,7406,6/12/08,Status & Trends,BLG,8,8,,Arbutus Lake,28-84
10026,7406,6/10/08,Status & Trends,BLG,8.8,9,,Arbutus Lake,28-84
14N13W1301,7419,9/22/08,Status & Trends,BLG,1.2,0,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,1.3,0,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,1.3,0,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,1.3,0,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,1.4,0,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,1.4,0,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,1.4,0,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,1.4,0,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,1.6,0,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,2,0,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,2.2,1,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,2.2,1,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,2.6,1,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,2.8,1,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,2.8,2,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,2.8,2,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,2.8,2,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,2.9,2,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,2.9,2,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,3,2,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,3.1,2,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,3.2,2,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,3.3,2,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,3.4,2,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,3.7,2,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,4,2,,Diamond Lake,62-269
14N13W1301,7419,5/29/08,Status & Trends,BLG,4.6,3,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,3.6,3,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,3.8,3,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,3.9,3,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,3.9,3,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,4,3,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,4,3,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,4.1,3,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,4.2,3,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,4.3,3,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,4.4,3,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,4.5,3,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,4.6,3,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,5.7,6,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,5.7,6,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,5.6,6,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,5.6,6,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,5.9,6,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,5.3,6,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,6.2,6,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,6.5,6,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,6.2,6,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,7.3,6,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,5.7,7,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,5.6,7,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,6.4,7,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,6.4,7,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,6.9,7,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,6.1,7,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,6.3,7,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,7.1,7,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,7.2,7,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,7.2,7,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,7.2,7,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,7.2,7,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,7.5,7,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,7.6,7,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,8,7,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,8.2,7,,Diamond Lake,62-269
14N13W1301,7419,5/29/08,Status & Trends,BLG,5.7,7,,Diamond Lake,62-269
14N13W1301,7419,9/22/08,Status & Trends,BLG,8.3,7,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,5.7,8,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,8.1,8,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,8.1,8,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,8.2,8,,Diamond Lake,62-269
14N13W1301,7419,5/30/08,Status & Trends,BLG,8,9,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,6.2,9,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,6.4,9,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,7.1,9,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,8.3,9,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,8.5,9,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,7.8,10,,Diamond Lake,62-269
14N13W1301,7419,5/28/08,Status & Trends,BLG,9.1,11,,Diamond Lake,62-269
08N08E1101,7451,5/19/08,Status & Trends,BLG,2.6,1,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,2.4,1,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,3.6,1,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,3.9,2,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,4.7,2,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,4.5,2,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,4.9,2,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,5,2,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,5,2,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,5.2,2,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,5,2,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,5.5,2,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,5,2,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,5.8,2,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,5.7,2,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,6.2,2,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,6,2,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,5.8,3,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,5.2,3,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,5.8,3,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,5.5,3,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,5.9,3,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,6,3,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,6.2,3,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,6.1,3,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,6.7,3,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,6.1,3,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,6.5,3,SCALE,Holloway Reservoir,25-125
08N08E1101,7451,5/19/08,Status & Trends,BLG,6.5,3,SCALE,Holloway Reservoir,25-125
